#run,lumi,evt
1,1954,390778
1,1959,391620
1,1961,392155
1,2089,417639
1,2150,429917
1,2390,477865
1,2706,41079
1,2706,41142
1,8034,106726
1,2636,27005
1,2636,27093
1,3285,156865
1,3285,156919
1,3285,156940
1,6991,398187
1,1472,294268
1,1989,397756
1,1586,317107
1,1697,339216
1,1994,398621
1,2028,405522
1,2340,467846
1,2051,410179
1,2141,428011
1,1532,306384
1,1647,329250
1,2026,405097
1,2159,431637
1,2159,431660
1,2159,431661
1,9901,480059
1,9377,375368
1,9389,377639
1,9513,402535
1,9831,466060
1,2248,449538
1,2469,493781
1,2475,494890
1,2916,83127
1,3058,111564
1,3484,196752
1,3490,197922
1,3496,199009
1,3496,199188
1,4055,310982
1,3965,292875
1,3970,293922
1,3977,295213
1,3977,295287
1,3975,294966
1,4009,301715
1,2456,491168
1,2376,475013
1,2384,476695
1,2409,481793
1,2527,5221
1,3044,108601
1,3045,108803
1,2918,83438
1,3077,115318
1,3405,180935
1,3985,296892
1,4012,302303
1,4093,318571
1,4229,345620
1,4260,351833
1,4261,352179
1,4605,420987
1,4283,356513
1,4315,362932
1,4317,363209
1,4317,363348
1,4317,363376
1,4346,369019
1,4346,369197
1,4436,387141
1,3311,162015
1,5354,70601
1,4148,329422
1,4378,375500
1,4430,385903
1,4528,405593
1,4538,407549
1,240,47855
1,2754,50621
1,572,114281
1,572,114389
1,589,117620
1,840,167976
1,600,119874
1,601,120018
1,822,164260
1,820,163848
1,988,197573
1,984,196631
1,987,197234
1,5928,185478
1,430,85806
1,467,93371
1,657,131241
1,621,124021
1,977,195314
1,991,198164
1,1926,385156
